PhotoURL,PhotoCaption,PhotoDescription,ShortDescription,BlogURL,PhotoCredit,BlogTitle,PublishDate,Keywords
http://teacheratsea.files.wordpress.com/2013/03/007-e1363615735506.jpg,Do you think Irish Lord fishes celebrate St. Patrick's Day?,"This Yellow Irish Lord fish was caught during a research trawl on NOAA ship <i>Oscar Dyson</i>. ""So what exactly is a trawl? Trawling is... when you pull a net in the water behind a ship, with the net itself being called the trawl. There are two main types of trawling, based on where the net is located in the water column: 1) <i>bottom (or benthic) trawling</i> – the net is towed along the ocean floor, and 2) <i>midwater (or pelagic) trawling</i> – the net is towed above the benthic zone."" - Amanda Peretich","""The night shift was processing our first trawl to catch fish and I was lucky enough to catch the “tail” end of it!""",http://teacheratsea.wordpress.com/2012/07/04/amanda-peretich-trawling-for-fish-july-4-2012/,Amanda Peretich,"Trawling for Fish, July 4, 2012",3/18/2013,"amanda, peretich, trawl, irish, lord, fish, yellow, oscar, dyson, st. patrick"
http://teacheratsea.files.wordpress.com/2012/07/dive-07-070-13-01-30-lobster.jpg,Don't be shy! This lobster's camouflage helps it hide.,"This lobster is hiding under a rock. Notice how his coloring resembles the reef behind him. Underwater animals really like areas in the rock that have cracks, crevices and overhangs for them to hide. Many times as the Remotely Operated Vehicle (ROV) approached the animals, they would scurry into a nearby hiding place.",This lobster is hiding under a rock. Notice how his coloring resembles the reef behind him.,http://teacheratsea.wordpress.com/2012/07/23/marsha-skoczek-theres-no-place-like-home-july-17-2012/,Marsha Skoczek,"Marsha Skoczek: There’s No Place Like Home, July 17, 2012",3/11/2013,"marsha, skoczek, reef, lobster, ROV, remote, operated, vehicle, camouflage"
http://teacheratsea.files.wordpress.com/2012/04/p40701961.jpg,"This boat may be small, but it's important.","""Every day two teams of crew members depart from the NOAA research vessel, <i>Oscar Elton Sette</i>, onto small boats to their predetermined locations to deploy the stereo-BRUVS (Baited Remote Underwater Video Stations). They deal with heat, humidity, rain, waves, currents and anything else you can imagine, even large floating debris."" - Maria Madrigal","Every day two teams of crew members depart from the NOAA research vessel, <i>Oscar Elton Sette</i>, onto small boats to their predetermined locations to deploy the stereo-BRUVS (Baited Remote Underwater Video Stations).",http://teacheratsea.wordpress.com/2012/04/17/maria-madrigal-the-silliness-of-science-april-10-2012/,Maria Madrigal,"Maria Madrigal: The Silliness of Science: April 10, 2012",3/4/2013,"BRUVS, small, boat, Oscar, elton, sette, maria, madrigal"
http://teacheratsea.files.wordpress.com/2012/08/p7260448.jpg,Cam-Trawl allows scientists to be less invasive during pollock research.,"""Introducing the 'Cam-Trawl,' a camera-in-net technology that NOAA scientists are developing to eventually reduce, if not eliminate, the need to collect biological specimens to verify acoustic data. Here the scientists are installing Cam-Trawl into the side of the trawl net so they may capture image data during trawls"" - Allan Phipps",Installing Cam-Trawl into the side of the trawl net so the NOAA scientists may capture image data during trawls.,http://teacheratsea.wordpress.com/2012/08/11/allan-phipps-looking-ahead-the-future-of-noaa-fish-surveys-august-10-2012/,Allan Phipps,"Allan Phipps: Looking Ahead: The Future of NOAA Fish Surveys? August 10, 2012",2/25/2013,"pollock, oscar, dyson, allan, phipps, cam, trawl, technology"
http://teacheratsea.files.wordpress.com/2012/07/p1010402.jpg,Spiny Orange Sea Star Hitched a Ride on the TowCam,"""The first deep sea visitor was a spiny orange sea star. The orange sea star was found on TowCam deployment #2. Isn’t it beautiful? We all rushed to see it.
 Dr. Nizinski carefully examined and measured the sea star. She used her tweezers to pick up a tiny sample the sea star leg, and she put the sample into a
 little bottle with a label. She will use the sample to test the DNA to help classify the sea star. She will find the sea star’s 'family.'"" - Kathleen DeLussey",The first deep sea visitor was a spiny orange sea star. The orange sea star was found on TowCam deployment #2.,http://teacheratsea.wordpress.com/2012/07/08/kate-delussey-lowell-searches-beneath-the-ocean-july-8-2012/,Kathleen DeLussey,"Kate DeLussey: Lowell Searches Beneath the Ocean, July 8, 2012",2/18/2013,"spiny, sea, star, delussey, kathleen, towcam, henry, bigelow"
http://teacheratsea.files.wordpress.com/2012/09/2011-08-27-06-43-49.jpg,There's a lot of love to go around when you have three hearts.,"An octopus has three hearts. ""The male spoon arm octopus (pictured here) has a modified arm that passes spermatophores into the oviducts of the female."" - Kaitlin Baird",An octopus has three hearts.,http://teacheratsea.wordpress.com/2012/09/25/kaitlin-baird-did-you-know-september-25-2012/,Kaitlin Baird,"Kaitlin Baird: Did You Know? September 25, 2012",2/11/2013,"octopus, spoon octopus, kaitlin, baird, NOAA, Ship, Henry B. Bigelow, valentine, heart"
http://teacheratsea.files.wordpress.com/2012/05/tas-may-15-0101.jpg,An uplifting sight: this crane hoists a fishing trap,"""The crane on board the ship loaded dive tanks, cages, and crates of equipment onto the ship. On deck, the crew works with the crane operator to hoist the equipment. As a result, everyone on deck must wear hard hats."" - Debbie Campbell","The crane on board the ship loaded dive tanks, cages, and crates of equipment on the deck.",http://teacheratsea.wordpress.com/2012/05/15/deborah-campbell-may-15th-2012-2/,Debbie Campbell,"Deborah Campbell: May 15th, 2012",2/4/2013,"crane, fish, cage, trap, crate, dive, tank, nancy, foster, debbie, campbell"
http://teacheratsea.files.wordpress.com/2012/06/dolphin.jpg,You'll 'dolphinately' want to take a look!,"""From the starboard 01 weatherdecks (the decks on the right side of the boat when facing forward), I was able to hear the dolphins whistling to each other as they played around the ship on June 19th. Scientists Denise Risch and Genevieve Davis recorded their acoustics using a hydrophone mounted on the ship’s centerboard."" - Ali Keenan","""From the starboard 01 weatherdecks (the decks on the right side of the boat when facing forward), I was able to hear the dolphins whistling to each other as they played around the ship on June 19th.""",http://teacheratsea.wordpress.com/2012/06/22/alexandra-keenan-watching-for-whales-june-21-2012/,Alexandra Keenan,"Alexandra Keenan: Watching for Whales, June 21, 2012",1/28/2013,"whales, dolphin, cetacean, ali, alexandra, keenan"
http://teacheratsea.files.wordpress.com/2012/05/img_5000.jpg,What lives in sargassum? Dave Grant can tell us,"""Two great finds in the sargassum:


 Sygnathus pelagicus– A Sargassum pipefish – a cousin of the sea horse.


 Halobates – the water strider.


 Using surface tension to their advantage, halobates “skate” along by flicking their middle and hind legs, and can even “communicate” with each other by
 vibrating the surface of the water with the hair-like setae on their feet."" - Dave Grant","Two great finds in the sargassum:


 Sygnathus pelagicus– A Sargassum pipefish – a cousin of the sea horse.


 Halobates – the water strider.",http://teacheratsea.wordpress.com/2012/03/03/dave-grant-the-straits-of-florida-march-3-2012/,Dave Grant,"Dave Grant: The Straits of Florida, March 3, 2012",1/21/2013,"sargassum, water, strider, pipe, dave, grant, florida"
http://teacheratsea.files.wordpress.com/2012/08/ctd.png,CTD rosette after deployment. Niskin bottles used for seawater sampling at various levels.,"""We also took a Conductivity, Temperature and Depth (CTD) profile using the CTD rosette on the 21st, collecting water near the bottom at 55m and other levels on the way to the surface. These water samples were utilized by numerous scientists on board for experiments such as, testing for surface tension, biological testing and chlorophyll measurement."" - Gina Henderson","""We also took a Conductivity, Temperature and Depth (CTD) profile using the CTD rosette on the 21st, collecting water near the bottom at 55m and other levels on the way to the surface.""",http://teacheratsea.wordpress.com/2012/08/24/gina-henderson-samples-aplenty-august-23-2012/,Gina Henderson,"Samples Aplenty, August 23, 2012",1/14/2013,"CTD, conductivity, temperature, depth, gina, henderson, rosette, niskin"
http://teacheratsea.files.wordpress.com/2012/09/img_2752.jpg,Crab or can opener?,"""The flaming box crab, Calappa flammea, uses its scissor-like claws to act as a can opener. It has a special modified appendage to open hermit crabs in this way."" - Kaitlin Baird","""The flaming box crab, Calappa flammea, uses its scissor-like claws to act as a can opener. It has a special modified appendage to open hermit crabs in this way."" - Kaitlin Baird",http://teacheratsea.wordpress.com/2012/09/25/kaitlin-baird-did-you-know-september-25-2012/,Kaitlin Baird,"Kaitlin Baird: Did You Know? September 25, 2012",1/7/2013,"flaming, flame, box, crab, kaitlin, baird, hermit, crab, can, opener"
http://teacheratsea.files.wordpress.com/2012/08/last-day-sunrise-sm.jpg,Photo op dawns on TAS Susan Kaiser!,"""It is easy to see why the Earth is nicknamed the Blue Planet. Its dominant physical feature is the sea water which covers approximately 70% of the surface making it appear blue even from space. People have depended on the oceans for centuries not just for the obvious things such as food, transportation, jobs and recreation but also for the very oxygen we breathe and the fresh water we drink to survive. Humans need the ocean for all these things and more. We are inextricably interconnected to the ocean; our survival depends on it."" - Susan Kaiser","""It is easy to see why the Earth is nicknamed the Blue Planet. Its dominant physical feature is the sea water which covers approximately 70% of the surface making it appear blue even from space.""",http://teacheratsea.wordpress.com/category/susan-kaiser/,Susan Kaiser,"Blue Planet Connections, August 5, 2012",12/31/2012,"blue, planet, new, year, susan, kaiser, ocean"
http://teacheratsea.files.wordpress.com/2011/07/100_01991.jpg,Tagging a Kemps Ridley Sea Turtle,"""Scientists worked the turtle up by collecting measurements (length and width) of the shell, and collecting a tissue sample in order to perform DNA analysis. An electronic tag was inserted under the skin, so that if the turtle is caught again it can be scanned and more data can be added to its file. This would allow scientists to determine migratory patterns and growth rates. Finally the turtle’s rear flippers were fitted with tags that, again, would allow scientists to monitor its movement, age and growth."" - Steven Wilkie","""Scientists worked the turtle up by collecting measurements (length and width) of the shell, and collecting a tissue sample in order to perform DNA analysis. An electronic tag was inserted under the skin, so that if the turtle is caught again it can be scanned and more data can be added to its file.""",http://teacheratsea.wordpress.com/2011/07/03/steven-wilkie-june-30-2011/,Steven Wilkie,"Steven Wilkie: June 30, 2011",12/24/2012,"sea, turtle, kemp, ridley, steven, wilkie"
http://teacheratsea.files.wordpress.com/2012/06/tas-2012-176.jpg,No <i>sargassum</i> intended! Neuston net skims surface for sargassum and other organisms.,"""The Neuston tow is put on the surface of the water and towed for 10 minutes. Half the tow is in the water while half is out. We end up picking up a lot of Sargassum, or, seaweed, that is found floating at the water’s surface. When we gather a lot of Sargassum, we have to sift through it and spray it to get out any of the organisms that like to hide in their protective paradise."" - Andrea Schmuttermair","""The Neuston tow has a large, rectangular frame with a fine mesh net attached to it. At the end of the net is a large cylindrical bucket, called a codend, with a mesh screen meant for catching the organisms.""",http://teacheratsea.wordpress.com/2012/06/29/andrea-schmuttermair-tows-away-june-26-2012/,Andrea Schmuttermair,"Andrea Schmuttermair: Tows Away! June 26, 2012",12/17/2012,"net, neuston, andrea, schmuttermair, sargassum"
http://teacheratsea.files.wordpress.com/2012/08/15scalloped-hamerhead2.jpg,Scalloped Hammerhead Shark,"""The most unusual shark we’ve caught has been the scalloped hammerhead shark, Sphyrna lewini. Once on board the <i>Oregon II</i> they seemed to be docile (for a shark), however, their eyes on the far ends of their head were always looking, watching what was going on.""
""
Why is their head shaped like it is? Even scientists don’t know for sure. Some think it acts as a hydrofoil to help it move through the water. Other scientists think (because of its large size) it helps detect electrical impulses in the water (like a sixth sense). Do you have any ideas why their head is shaped the way it is?"" - Steven Frantz","""The most unusual shark we’ve caught has been the scalloped hammerhead shark, Sphyrna lewini. Once on board the <i>Oregon II</i> they seemed to be docile (for a shark), however, their eyes on the far ends of their head were always looking, watching what was going on.""",http://teacheratsea.wordpress.com/2012/08/04/steven-frantz-sharks-at-sea-august-3-2012/,Steven Frantz,"Steven Frantz: Sharks at Sea, August 3, 2012",12/10/2012,"hammerhead, shark, frantz, oregon, steven"
http://teacheratsea.files.wordpress.com/2012/11/foxblueworld001-color.jpg,There's something fishy about this cartoon,"Cat Fox's cartoons were featured at Sideshow Emporium & Gallery in Colorado this past weekend. The series is entitled “Adventures in a Blue World,” a nod to Sylvia Earle’s ""The World is Blue: How Our Fate and the Oceans Are One."" Cat's goal with this cartoon series was to ""make science more accessible, instill a curiosity about the ocean world, and provide fodder for all of the other knowledge junkies out there in the world."" - Cat Fox","""My goal with this cartoon series is to make science more accessible, instill a curiosity about the ocean world, and provide fodder for all of the other 'knowledge junkies' out there in the world, like myself."" - Cat Fox",http://teacheratsea.wordpress.com/2011/06/30/issue-one-adventures-in-a-blue-world/,Cat Fox,Cathrine Fox: Issue One: Adventures in a Blue World,12/3/2012,"pollock, Alaska, cat, fox, gallery, cartoons, walleye, oscar, dyson"
http://teacheratsea.files.wordpress.com/2012/06/habcam.jpg,Be careful not to pull a mussel as the HabCam gets lowered into the ocean.,"""The HabCam is about a half-million dollar, 3,000-pound piece of scientific equipment that is controlled by a winch, operated inside the Dry Lab (kind of like a computer lab) of the ship by a joystick and a computer program that shows the depth of the HabCam and its height off the ocean floor. The pilot of the HabCam “flies” it approximately 2 meters above the ocean floor and the copilot keeps an eye on the images coming back from the HabCam. It takes 6 images per second, so there are LOTS of pictures to look at and the clarity is amazing."" - Alicia Gillean","""The HabCam is about a half-million dollar, 3,000-pound piece of scientific equipment that is controlled by a winch, operated inside the Dry Lab (kind of like a computer lab) of the ship by a joystick and a computer program that shows the depth of the HabCam and its height off the ocean floor.""",http://teacheratsea.wordpress.com/2012/07/02/alicia-gillean-setting-sail-and-seeing-the-ocean-floor-june-30-2012/,Alicia Gillean,"Setting Sail and Seeing the Ocean Floor; June 30, 2012",11/26/2012,"habcam, scallop, alicia, gillean, technology"
http://teacheratsea.files.wordpress.com/2012/06/nelson12.png,Up close and personal with scallops,"We continue to see skates, various fishes, lobsters and sand dollars, and in places, huge amounts of scallops. In the past ten days we have conducted 71 scallop dredge tows and processed 15, 979 scallops. We also took over 4 million images with the HabCam in 691 nautical miles of this leg. We have been a little busy."" - Janet Nelson","""We continue to see skates, various fishes, lobsters and sand dollars, and in places, huge amounts of scallops.""",http://teacheratsea.wordpress.com/2012/06/25/janet-nelson-on-georges-bank-june-22-2012/,Janet Nelson,"Janet Nelson: On Georges Bank, June 22, 2012",11/19/2012,"scallop, scallops, dredge, lobster, sand dollar, new england, hugh, sharp, janet, nelson"
http://teacheratsea.files.wordpress.com/2012/07/snapper_portrait4-copy.jpg,Underwater camera snapped a snapper.,"""As the fish trap lies at the bottom of the ocean at the reef site, fish can enter and exit freely through the opening.At the end of approximately 90 minutes, the R/V Savannah returns to the drop site and begins the process of raising the trap with whatever fish remain inside. The six traps are pulled up in the order in which they were dropped."" - Carmen Andrews","TAS Carmen Andrews shows us that underwater cameras are an important part of scientific discovery on a reef: ""As the fish trap lies at the bottom of the ocean at the reef site, fish can enter and exit freely through the opening.""",http://teacheratsea.wordpress.com/2012/07/13/carmen-andrews-a-fishing-expedition-in-the-atlantic-continued-july-12-2012/,Carmen Andrews,"A Fishing Expedition in the Atlantic, Continued, July 13, 2012",11/12/2012,"Snapper, red snapper, Carmen, Andrews, camera, underwater, reef"
http://teacheratsea.files.wordpress.com/2012/11/johanna_pollock.jpg,Alaska Pollock Voted Photo of the Week,"""Pollock are a fast-growing species that typically live to approximately 12yrs, but some live longer. They are torpedo shaped (long, narrow, and with a streamlined body) and have speckled coloring that help them camouflage with the seafloor to avoid predators.""","""Pollock are a fast-growing species that typically live to approximately 12yrs, but some live longer. They are torpedo shaped (long, narrow, and with a streamlined body) and have speckled coloring that help them camouflage with the seafloor to avoid predators. They generally range from 10-60cm in size; we have been collecting pollock generally in the 20-40cm range so far on this cruise."" - Johanna Mendillo",http://teacheratsea.wordpress.com/2012/08/08/johanna-mendillo-hello-pollock-can-you-hear-me-now-august-7-2012/,Johanna Mendillo,"Johanna Mendillo: Hello pollock…. can you hear me now? August 7, 2012",11/6/2012,"Pollock, Alaska, Mendillo, Boston, Johanna, Election, Vote"
http://teacheratsea.files.wordpress.com/2012/07/img_7467.jpg,Open wide! This is the mouth of a scorpion fish.,"""As we’ve moved into the eastern waters of the Gulf, we have seen a lot of different types of critters. The markings on some of the fish are very intriguing, and even fish we’ve seen before seem to be just a little brighter in color out here."" - Andrea Schmuttermair","""As we’ve moved into the eastern waters of the Gulf, we have seen a lot of different types of critters.""",http://teacheratsea.wordpress.com/2012/07/06/andrea-schmuttermair-a-lesson-in-chemistry-july-1-2012/,Andrea Schmuttermair,"Andrea Schmuttermair: A Lesson in Chemistry, July 1, 2012",10/29/2012,"Gulf of Mexico, Andrea, Schmuttermair, scorpion, fish"
http://teacheratsea.files.wordpress.com/2012/07/dscn0916-e1341934826556.jpg,"""A ship in port is safe; but that is not what ships are built for.
Sail out to sea and do new things."" - RDML Grace Hopper - Do new
things and apply for TAS! - Deadline - 10/31/12","""The navigational officer ""had me plot our current position on the navigational chart and record the hourly weather information. This included the ship’s current latitude and longitude, course heading, wind speed, air temperature, relative humidity, barometric pressure, and cloud cover."" - Lesley Urasky","""The navigational officer ""had me plot our current position on the navigational chart and record the hourly weather information.""",http://teacheratsea.wordpress.com/category/lesley-urasky/,Lesley Urasky,"June 30, 2012, Goodbye Pisces",10/22/2012,"Lesley, Urasky, Pisces, TAS application, chart, plot"
http://teacheratsea.files.wordpress.com/2012/05/dscn1422.jpg,Oh buoy! TAS Sue Oltman watches as a buoy covered in mussels and fouling organisms is taken out of the ocean.,"""The Stratus 11 Buoy was successfully recovered in a process that began before breakfast and lasted into the evening. Wearing a coating of fouling organisms, the Stratus 11 buoy looks nothing like the one we deployed 2 days ago! This is typical after a year in the ocean."" - Susan Oltman","""Wearing a coating of fouling organisms, the Stratus 11 buoy looks nothing like the one we deployed 2 days ago! This is typical after a year in the ocean.""",http://teacheratsea.wordpress.com/2012/06/02/sue-oltman-a-successful-but-slimy-recovery/,Sue Oltman,"Sue Oltman: A Successful but Slimy Recovery, May 30, 2012",10/15/2012,"Sue, Oltman, Melville, buoy, mussel"
http://teacheratsea.files.wordpress.com/2012/09/kait_lobster.jpg,"Don't be shellfish! With a lobster this big, there's plenty to go around.","""American lobsters have a long life span. Scientists believe some American lobsters may live to be 100 years old and can grow up to 44 pounds. This makes lobsters the heaviest marine crustaceans in the world! The lobster pictured here weighed in at 16lbs and then was returned to the ocean."" - Kaitlin Baird","""The lobster pictured here weighed in at 16lbs and then was returned to the ocean.""",http://teacheratsea.wordpress.com/2012/09/25/kaitlin-baird-did-you-know-september-25-2012/,Kaitlin Baird,"Did You Know? September 25, 2012",10/8/2012,"Kaitlin, Baird, Bigelow, Did You Know, Lobster"
http://teacheratsea.files.wordpress.com/2012/05/img_0195.jpg,Whale...whale...whale...what do we have here? A right whale surfacing near Ellen O'Donnell on the Delaware II.,"""We had right whales all around us. One swam right toward our boat and then veered off at the last minute. At one point we were trying to collect data on around 8 whales who were close to us. The majority were echelon feeding on the surface so it was easy to take pictures."" - Ellen O'Donnell","""We had right whales all around us. One swam right toward out boat and then veered off at the last minute!""",http://teacheratsea.wordpress.com/2012/05/22/ellen-odonnell-the-right-place-may-21-2012/,Ellen O'Donnell,"The Right Place, May 21, 2012",10/1/2012,"Ellen, O'Donnell, Delaware, whale, right whale"
http://teacheratsea.files.wordpress.com/2013/07/img_1576.jpg,"Sometimes our Teachers at Sea get the chance to be Teachers in the Tundra, which is where these flowers are found. Might you looking for flowers this week, too? ;)","""During a rare break from the hustle and bustle of work and ship life, I joined several other people on an expedition to the beach to do some exploring and beach-combing on Bird Island. hiking on the tundra was a fascinating experience. Aside from the mist-shroud, which has been with us for the past few days, walking on the tundra itself was unlike anything else I have experienced. The spring bed of mosses, shrubs, and small flowers make every step feel like two, but should you chance to fall down, it is an incredibly comfortable landing.""",Some of the flowers we saw on our hike on the tundra.,http://teacheratsea.wordpress.com/2013/07/17/rosalind-echols-is-it-an-island-or-just-an-ink-blotch-july-16-2013/,Rosalind Echols,"Rosalind Echols: Is it an Island or Just an Inkblot? July 16, 2013",2/10/2014,"Rosalind, Echols, flowers, valentine, tundra, Rainier"
http://teacheratsea.files.wordpress.com/2013/08/dscn0342.jpg,Members of the squid family caught during a polluck cruise aboard the NOAA Ship Oscar Dyson,"Members of the squid family caught during a polluck cruise aboard the NOAA Ship Oscar Dyson. Mollusca is one of the most diverse groups of animals on the planet, with at least 50,000 living species (and more likely around 200,000). It includes such familiar organisms as sea snails, octopuses, squid, clams, and chitons, all of which we have seen on this mission. They all have soft bodies which typically have a “head” and a “foot” region. Often their bodies are covered by a hard exoskeleton, as in the shells of snails and clams or the plates of chitons. Squid and octopuses have small internal shells.","Members of the Squid Family, Gonotopsis borealis, the Armhook Squid",http://teacheratsea.wordpress.com/2013/08/06/melissa-george-would-you-like-fries-with-that-august-5-2013/,Melissa George,"Melissa George: Would You Like Fries with That? August 5, 2013",01/12/2015,"NOAA Ship Oscar Dyson, Squid, mollusc, fisheries, Gulf of Alaska, Polluck"
http://teacheratsea.files.wordpress.com/2011/08/sophies-vertical-lunge-feeding12.jpg,Scientists aboard the R/V Fulmar observe Humpback Whales as they take part in a feeding frenzy off the California Coast,"While transiting between one transect and another, the R/V Fulmar happened upon a major feeding event.  While approaching, hundreds of birds could be seen flying and diving along with evidence of many humpback whale spouts.  It turned out to be a furious feeding frenzy of myriads of birds, dolphins, pinipeds and whales.  Very dramatic was the vertical lunge feeding of the humpback whales.  We could see their huge mouths open and pointed upward as they gobbled silvery fish.",Humpbacks performing vertical lunge feeding.,http://teacheratsea.wordpress.com/2011/08/12/elaine-phenomenal-feeding-frenzy-july-25-2011/,Elaine Bechler,"Elaine Bechler: Phenomenal Feeding Frenzy, July 25, 2011",01/19/2015,
http://teacheratsea.files.wordpress.com/2012/05/img_4852.jpg,<p>Inch-long Phylosoma larvae on a glass slide. (One of the tropical lobsters.)<p>,"<p>An inch-long lobster larvae shared with us by TAS 2012 Dave Grant. “All the ingenious men, and all the scientific men, and all the fanciful men in the world …could never invent anything so curious and so ridiculous, as a lobster."" Charles Kingsley - The Water-Babies<p>",<p>Inch-long tropical lobster larvae affixed to a glass slide<p>,http://teacheratsea.wordpress.com/2012/03/02/dave-grant-the-river-in-the-ocean-march-2-2012/,Dave Grant,"Dave Grant: The “River in the Ocean”, March 2, 2012",01/26/2015,"NOAA Ship Ronald H. Brown,  zooplankton, lobster, phytoplankton, plankton net, larvae"
https://teacheratsea.files.wordpress.com/2012/05/p51800811.jpg,Batfish in Gray's Reef National Marine Sanctuary (photo by ENS Jamie Park),"A batfish in Gray's Reef National Marine Sanctuary. This photo was taken by divers aboard the R/V Nancy Foster. TAS 2013 Deborah Campbell learned from NOAA Divers how they perform surgery, inserting transmitters into fish while they are underwater. This greatly increases thier chances of surviving the surgery. ",Batfish in Gray's Reef National Marine Sanctuary,https://teacheratsea.wordpress.com/2012/05/24/deborah-campbell-last-blog-may-23-2012/,ENS Jamie Park - from Blog of Deborah Campbell,"Deborah Campbell: May 23rd, 2012",02/02/2015,"Batfish, Gray's Reef, NOAA R/V Nancy Foster, transmitters, tagging, surgery, fish"
https://teacheratsea.files.wordpress.com/2013/06/blog4-4.jpg,2013 Teacher at Sea Adam Renick examines a cookie cutter shark that was captured off the Kona coast aboard the Oscar Elton Sette,"2013 Teacher at Sea Adam Renick examines a cookie cutter shark, and it's role in the areas food web. The shark was captured off the Kona coast aboard the Oscar Elton Sette. This unusual shark undergoes vertical migrations.",2013 Teacher at Sea Adam Renick examines a cookie cutter shark that was captured off the Kona coast.,https://teacheratsea.wordpress.com/2013/06/23/getting-to-know-the-ocean-the-kona-ecosystem/,Adam Renick,"Adam Renick, Getting To Know the Ocean – The Kona Ecosystem, June 16, 2013",02/16/2015,"Oscar Elton Sette, Kona Coast, Cookie cutter shark, shark"
https://teacheratsea.files.wordpress.com/2013/05/eel-larva.jpg,"A transparent eel larvae caught in a trawl aboard the R/V Ocean Star, which was performing juvenile Rockfish surveys off the California coast","Patty McGinnis, who sailed aboard the R/V Ocean Star on a juvenile Rockfish survey describes her encounter with this eel ""Last night I saw an eel larva. Its body, almost impossibly thin, was gelatinous to the touch. A tiny eye and mouth were the only things that made it recognizable as an animal. When I held it up to the light its many bones became obvious.""",An eel larvae captured in a trawl during a Rockfish Survey off the California Coast,https://teacheratsea.wordpress.com/2013/05/28/patty-mcginnis-women-scientists-on-the-ocean-starr-monday-may-27/,Patty McGinnis,"Patty McGinnis: Women Scientists on the Ocean Starr, May 27, 2013",02/23/2015,"eel, larvae"
https://teacheratsea.files.wordpress.com/2010/06/goosefishmouthopen1.jpg,Yikes! Yellowtail Flounder (Limanda ferruginea) captured during a ground-trawling scallop survey aboard the R/V Hugh Sharp,"TAS 2010 Anne Byford captured this Yellowtail Flounder (Limanda ferruginea) aboard a scallop cruise on the R/V Hugh Sharp. Yellowtail founder are one of the most commercially important flat fish in the area. By the late 1990s, they were considered to be fully exploited and rebuilding local stocks. They prey on cnidarians, crabs, bivalve mollusks, echinoderms, and other flounder.",Yellowtail Flounder (Limanda ferruginea) captured during a ground-trawling scallop survey ,https://teacheratsea.wordpress.com/2010/06/13/june13-2010/,Anne Byford,"Anne Byford, June 13 2010",03/02/2015,"Yellowtail Flounder, crabs, mollusks, R/V Hugh Sharp"
https://teacheratsea.files.wordpress.com/2013/07/p7060028.jpg,"Northern Shrimp caught in a trawl aboard the NOAA Ship Oscar Dyson, 2013 ",Northern Shrimp captured in a trawl aboard the NOAA Ship R/V Oscar Dyson. See the rest of their catch and how they are processed!,"Northern Shrimp caught aboard NOAA Ship Oscar Dyson, 2013",https://teacheratsea.wordpress.com/2013/07/08/amie-ell-fireworks-fish-and-flukes-july-6-2013/,Amie Ell,"Amie Ell: Fireworks, Fish and Flukes: July 6th, 2013",02/09/2015,"Shrimp, Northern Shrimp, Oscar Dyson"
